"region","indicator","Unit","Date","Value"
"Idaho","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2006","18.10291"
"Idaho","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2007","18.12556"
"Idaho","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2008","18.1575785582255"
"Idaho","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2009","18.1765254225581"
"Idaho","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2010","17.6014226156067"
"Idaho","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2011","17.5025202558529"
"Idaho","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2012","19.5584895891628"
"Idaho","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2013","19.7628005322056"
"Idaho","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2014","18.6355797123733"
"Idaho","Public High School Graduates","Number","1990","11971"
"Idaho","Public High School Graduates","Number","2000","16170"
"Idaho","Public High School Graduates","Number","2004","15547"
"Idaho","Public High School Graduates","Number","2005","15768"
"Idaho","Public High School Graduates","Number","2006","16096"
"Idaho","Public High School Graduates","Number","2007","16242"
"Idaho","Public High School Graduates","Number","2008","16567"
"Idaho","Public High School Graduates","Number","2009","16807"
"Idaho","Public High School Graduates","Number","2010","17793"
"Idaho","Public High School Graduates","Number","2011","17525"
"Idaho","Public High School Graduates","Number","2012","17568"
"Idaho","Public High School Graduates","Number","2013","17198"
"Idaho","Public High School Graduates","Number","2014","19120"
"Idaho","Public High School Graduates","Number","2015","18800"
"Idaho","Public High School Graduates","Number","2016","19820"
"Idaho","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1990","3077.61608828014"
"Idaho","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1991","3386.3964082"
"Idaho","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1992","3556"
"Idaho","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1993","3690.2653293"
"Idaho","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1994","3843.9845764"
"Idaho","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1995","4209.7751675"
"Idaho","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1996","4464.6365388"
"Idaho","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1997","4731.8493492"
"Idaho","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1998","5011.8705958"
"Idaho","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1999","5378.9909624"
"Idaho","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2000","5644.1016081238"
"Idaho","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2001","6077.3111958"
"Idaho","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2002","6390.9128185"
"Idaho","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2003","6454.2188829"
"Idaho","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2004","6558.5790210675"
"Idaho","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2005","6698.18829835672"
"Idaho","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2006","6861.39962916331"
"Idaho","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2007","7073.80318611259"
"Idaho","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2008","7402.48360030212"
"Idaho","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2009","7567.25741364916"
"Idaho","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2010","7481.20777690495"
"Idaho","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2011","7154.90238820385"
"Idaho","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2012","7041.45002410993"
"Idaho","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2013","7272.57455454593"
"Idaho","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2014","7214.62936817141"
"Illinois","18- to 24-Year-Olds Who Were High School Completers","Percent","2000","75.9927320533193"
"Illinois","18- to 24-Year-Olds Who Were High School Completers","Percent","2009","84.298"
"Illinois","18- to 24-Year-Olds Who Were High School Completers","Percent","2011","84.875"
"Illinois","18- to 24-Year-Olds Who Were High School Completers","Percent","2012","85.6619"
"Illinois","18- to 24-Year-Olds Who Were High School Completers","Percent","2013","86.5059"
"Illinois","18- to 24-Year-Olds Who Were High School Completers","Percent","2014","87.4517"
"Illinois","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2000","26.1"
"Illinois","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2009","30.5487"
"Illinois","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2011","30.9595"
"Illinois","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2012","31.477"
"Illinois","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2013","32.2601"
"Illinois","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2014","20.1924"
"Illinois","Enrollment in Public Elementary and Secondary Schools","Number","1990","1821407"
"Illinois","Enrollment in Public Elementary and Secondary Schools","Number","1995","1943623"
"Illinois","Enrollment in Public Elementary and Secondary Schools","Number","2000","2048792"
"Illinois","Enrollment in Public Elementary and Secondary Schools","Number","2001","2071391"
"Illinois","Enrollment in Public Elementary and Secondary Schools","Number","2002","2084187"
"Illinois","Enrollment in Public Elementary and Secondary Schools","Number","2003","2100961"
"Illinois","Enrollment in Public Elementary and Secondary Schools","Number","2004","2097503"
"Illinois","Enrollment in Public Elementary and Secondary Schools","Number","2005","2111706"
"Illinois","Enrollment in Public Elementary and Secondary Schools","Number","2006","2118276"
"Illinois","Enrollment in Public Elementary and Secondary Schools","Number","2007","2112805"
"Illinois","Enrollment in Public Elementary and Secondary Schools","Number","2008","2119707"
"Illinois","Enrollment in Public Elementary and Secondary Schools","Number","2009","2104175"
"Illinois","Enrollment in Public Elementary and Secondary Schools","Number","2010","2091654"
"Illinois","Enrollment in Public Elementary and Secondary Schools","Number","2011","2083097"
"Illinois","Enrollment in Public Elementary and Secondary Schools","Number","2012","2072880"
"Illinois","Enrollment in Public Elementary and Secondary Schools","Number","2013","2066990"
"Illinois","Enrollment in Public Elementary and Secondary Schools","Number","2014","2061600"
"Illinois","Enrollment in Public Elementary and Secondary Schools","Number","2015","2055400"
"Illinois","Enrollment in Public Elementary and Secondary Schools","Number","2016","2051100"
"Illinois","Average Daily Attendance in Public Elementary and Secondary Schools","Number","1990","1587733"
"Illinois","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2000","1789089"
"Illinois","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2001","1837863"
"Illinois","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2002","1855417"
"Illinois","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2003","1862274"
"Illinois","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2004","1862274"
"Illinois","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2005","1862046"
"Illinois","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2006","1871619"
"Illinois","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2007","1879288"
"Illinois","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2008","1881810"
"Illinois","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2009","1881276"
"Illinois","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2010","1887561"
"Illinois","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2011","1863017"
"Illinois","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2012","1858409"
"Illinois","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2013","1867289"
"Illinois","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2014","1858766"
"Illinois","Public Elementary and Secondary Teachers","Number","2000","127620"
"Illinois","Public Elementary and Secondary Teachers","Number","2005","133857"
"Illinois","Public Elementary and Secondary Teachers","Number","2007","136571"
"Illinois","Public Elementary and Secondary Teachers","Number","2008","135704"
"Illinois","Public Elementary and Secondary Teachers","Number","2009","138482.93"
"Illinois","Public Elementary and Secondary Teachers","Number","2010","132982.73"
"Illinois","Public Elementary and Secondary Teachers","Number","2011","131777.31"
"Illinois","Public Elementary and Secondary Teachers","Number","2012","135700.7"
"Illinois","Public Elementary and Secondary Teachers","Number","2013","136355.18"
"Illinois","Public Elementary and Secondary Teachers","Number","2014","132455.94"
"Illinois","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2000","16.0538473593481"
"Illinois","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2005","15.77584"
"Illinois","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2006","15.02451"
"Illinois","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2007","15.47038"
"Illinois","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2008","15.6200775216648"
"Illinois","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2009","15.1944719829368"
"Illinois","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2010","15.7287641786268"
"Illinois","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2011","15.8077061976755"
"Illinois","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2012","15.2753817776916"
"Illinois","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2013","15.1588667185214"
"Illinois","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2014","15.4786489756518"
"Illinois","Public High School Graduates","Number","1990","108119"
"Illinois","Public High School Graduates","Number","2000","111835"
"Illinois","Public High School Graduates","Number","2004","124763"
"Illinois","Public High School Graduates","Number","2005","123615"
"Illinois","Public High School Graduates","Number","2006","126817"
"Illinois","Public High School Graduates","Number","2007","130220"
"Illinois","Public High School Graduates","Number","2008","135143"
"Illinois","Public High School Graduates","Number","2009","131670"
"Illinois","Public High School Graduates","Number","2010","139035"
"Illinois","Public High School Graduates","Number","2011","134956"
"Illinois","Public High School Graduates","Number","2012","139575"
"Illinois","Public High School Graduates","Number","2013","139228"
"Illinois","Public High School Graduates","Number","2014","137650"
"Illinois","Public High School Graduates","Number","2015","139000"
"Illinois","Public High School Graduates","Number","2016","136900"
"Illinois","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1990","5117.66946520668"
"Illinois","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1991","5520.3836349"
"Illinois","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1992","5670"
"Illinois","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1993","5898.3609491"
"Illinois","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1994","5893.2104678"
"Illinois","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1995","6135.6431173"
"Illinois","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1996","6128.3058928"
"Illinois","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1997","6557.4942327"
"Illinois","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1998","7111.4017502"
"Illinois","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1999","7675.5904933"
"Illinois","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2000","8083.87569707264"
"Illinois","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2001","8658.9753431"
"Illinois","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2002","8967.3644978"
"Illinois","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2003","9308.5820255"
"Illinois","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2004","9709.541470267"
"Illinois","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2005","10020.3902610354"
"Illinois","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2006","10282.4921129781"
"Illinois","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2007","10816.1127065144"
"Illinois","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2008","11624.172519011"
"Illinois","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2009","12489.0079557704"
"Illinois","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2010","13083.4302123216"
"Illinois","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2011","13179.9479564599"
"Illinois","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2012","13459.316438954"
"Illinois","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2013","13808.2058401244"
"Illinois","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2014","14681.7633591318"
"Indiana","18- to 24-Year-Olds Who Were High School Completers","Percent","2000","76.4925512816548"
"Indiana","18- to 24-Year-Olds Who Were High School Completers","Percent","2009","80.2828"
"Indiana","18- to 24-Year-Olds Who Were High School Completers","Percent","2011","80.5253"
"Indiana","18- to 24-Year-Olds Who Were High School Completers","Percent","2012","82.5662"
"Indiana","18- to 24-Year-Olds Who Were High School Completers","Percent","2013","82.8908"
"Indiana","18- to 24-Year-Olds Who Were High School Completers","Percent","2014","83.2405"
"Indiana","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2000","19.4"
"Indiana","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2009","22.7809"
"Indiana","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2011","22.767"
"Indiana","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2012","23.346"
"Indiana","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2013","23.7201"
"Indiana","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2014","15.7567"
"Indiana","Enrollment in Public Elementary and Secondary Schools","Number","1990","954525"
"Indiana","Enrollment in Public Elementary and Secondary Schools","Number","1995","977263"
"Indiana","Enrollment in Public Elementary and Secondary Schools","Number","2000","989267"
"Indiana","Enrollment in Public Elementary and Secondary Schools","Number","2001","996133"
"Indiana","Enrollment in Public Elementary and Secondary Schools","Number","2002","1003875"
"Indiana","Enrollment in Public Elementary and Secondary Schools","Number","2003","1011130"
"Indiana","Enrollment in Public Elementary and Secondary Schools","Number","2004","1021348"
"Indiana","Enrollment in Public Elementary and Secondary Schools","Number","2005","1035074"
"Indiana","Enrollment in Public Elementary and Secondary Schools","Number","2006","1045940"
"Indiana","Enrollment in Public Elementary and Secondary Schools","Number","2007","1046764"
"Indiana","Enrollment in Public Elementary and Secondary Schools","Number","2008","1046147"
"Indiana","Enrollment in Public Elementary and Secondary Schools","Number","2009","1046661"
"Indiana","Enrollment in Public Elementary and Secondary Schools","Number","2010","1047232"
"Indiana","Enrollment in Public Elementary and Secondary Schools","Number","2011","1040765"
"Indiana","Enrollment in Public Elementary and Secondary Schools","Number","2012","1041369"
"Indiana","Enrollment in Public Elementary and Secondary Schools","Number","2013","1047385"
"Indiana","Enrollment in Public Elementary and Secondary Schools","Number","2014","1042400"
"Indiana","Enrollment in Public Elementary and Secondary Schools","Number","2015","1038600"
"Indiana","Enrollment in Public Elementary and Secondary Schools","Number","2016","1034500"
"Indiana","Average Daily Attendance in Public Elementary and Secondary Schools","Number","1990","884568"
"Indiana","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2000","929281"
"Indiana","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2001","931886"
"Indiana","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2002","942506"
"Indiana","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2003","943735"
"Indiana","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2004","943735"
"Indiana","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2005","944944"
"Indiana","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2006","966967"
"Indiana","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2007","976373"
"Indiana","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2008","969976"
"Indiana","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2009","973342"
"Indiana","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2010","976503"
"Indiana","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2011","976225"
"Indiana","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2012","976337"
"Indiana","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2013","977509"
"Indiana","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2014","976479"
"Indiana","Public Elementary and Secondary Teachers","Number","2000","59226"
"Indiana","Public Elementary and Secondary Teachers","Number","2005","60592"
"Indiana","Public Elementary and Secondary Teachers","Number","2007","62334"
"Indiana","Public Elementary and Secondary Teachers","Number","2008","62668"
"Indiana","Public Elementary and Secondary Teachers","Number","2009","62258"
"Indiana","Public Elementary and Secondary Teachers","Number","2010","58121"
"Indiana","Public Elementary and Secondary Teachers","Number","2011","62338.58"
"Indiana","Public Elementary and Secondary Teachers","Number","2012","59863.28"
"Indiana","Public Elementary and Secondary Teachers","Number","2013","59823.14"
"Indiana","Public Elementary and Secondary Teachers","Number","2014","56547.39"
"Indiana","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2000","16.7032553270523"
"Indiana","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2005","17.08268"
"Indiana","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2006","17.04985"
"Indiana","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2007","16.79286"
"Indiana","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2008","16.693479925959"
"Indiana","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2009","16.8116707892962"
"Indiana","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2010","18.0181345813045"
"Indiana","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2011","16.6953594387296"
"Indiana","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2012","17.3957892050018"
"Indiana","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2013","17.5080244868457"
"Indiana","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2014","18.5025162080867"
"Indiana","Public High School Graduates","Number","1990","60012"
"Indiana","Public High School Graduates","Number","2000","57012"
"Indiana","Public High School Graduates","Number","2004","56008"
"Indiana","Public High School Graduates","Number","2005","55444"
"Indiana","Public High School Graduates","Number","2006","57920"
"Indiana","Public High School Graduates","Number","2007","59887"
"Indiana","Public High School Graduates","Number","2008","61901"
"Indiana","Public High School Graduates","Number","2009","63663"
"Indiana","Public High School Graduates","Number","2010","64551"
"Indiana","Public High School Graduates","Number","2011","66133"
"Indiana","Public High School Graduates","Number","2012","65667"
"Indiana","Public High School Graduates","Number","2013","66595"
"Indiana","Public High School Graduates","Number","2014","67560"
"Indiana","Public High School Graduates","Number","2015","66840"
"Indiana","Public High School Graduates","Number","2016","66890"
"Indiana","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1990","4606.29107932234"
"Indiana","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1991","4930.4837549"
"Indiana","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1992","5074"
"Indiana","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1993","5344.1200592"
"Indiana","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1994","5630.0234386"
"Indiana","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1995","5826.2906612"
"Indiana","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1996","6039.9481306"
"Indiana","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1997","6605.1518462"
"Indiana","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1998","6785.8153193"
"Indiana","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1999","7248.7736878"
"Indiana","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2000","7652.07765681209"
"Indiana","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2001","8127.9883224"
"Indiana","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2002","8267.6921984"
"Indiana","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2003","8582.1038391"
"Indiana","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2004","9033.23452982034"
"Indiana","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2005","9639.65153278924"
"Indiana","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2006","9557.70566006906"
"Indiana","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2007","9726.89477996626"
"Indiana","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2008","9569.00846000314"
"Indiana","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2009","9946.03650926396"
"Indiana","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2010","10159.9720041823"
"Indiana","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2011","9923.88945786064"
"Indiana","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2012","10220.3348628599"
"Indiana","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2013","10036.9058924266"
"Indiana","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2014","10078.3911328354"
"Iowa","18- to 24-Year-Olds Who Were High School Completers","Percent","2000","81.449952034991"
"Iowa","18- to 24-Year-Olds Who Were High School Completers","Percent","2009","87.863"
"Iowa","18- to 24-Year-Olds Who Were High School Completers","Percent","2011","87.4508"
"Iowa","18- to 24-Year-Olds Who Were High School Completers","Percent","2012","89.1294"
"Iowa","18- to 24-Year-Olds Who Were High School Completers","Percent","2013","88.8104"
"Iowa","18- to 24-Year-Olds Who Were High School Completers","Percent","2014","89.7269"
"Iowa","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2000","21.2"
"Iowa","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2009","24.9571"
"Iowa","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2011","25.7533"
"Iowa","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2012","26.8221"
"Iowa","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2013","25.9619"
"Iowa","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2014","18.4405"
"Iowa","Enrollment in Public Elementary and Secondary Schools","Number","1990","483652"
"Iowa","Enrollment in Public Elementary and Secondary Schools","Number","1995","502343"
"Iowa","Enrollment in Public Elementary and Secondary Schools","Number","2000","495080"
"Iowa","Enrollment in Public Elementary and Secondary Schools","Number","2001","485932"
"Iowa","Enrollment in Public Elementary and Secondary Schools","Number","2002","482210"
"Iowa","Enrollment in Public Elementary and Secondary Schools","Number","2003","481226"
"Iowa","Enrollment in Public Elementary and Secondary Schools","Number","2004","478319"
"Iowa","Enrollment in Public Elementary and Secondary Schools","Number","2005","483482"
"Iowa","Enrollment in Public Elementary and Secondary Schools","Number","2006","483122"
"Iowa","Enrollment in Public Elementary and Secondary Schools","Number","2007","485115"
"Iowa","Enrollment in Public Elementary and Secondary Schools","Number","2008","487559"
"Iowa","Enrollment in Public Elementary and Secondary Schools","Number","2009","491842"
"Iowa","Enrollment in Public Elementary and Secondary Schools","Number","2010","495775"
"Iowa","Enrollment in Public Elementary and Secondary Schools","Number","2011","495870"
"Iowa","Enrollment in Public Elementary and Secondary Schools","Number","2012","499825"
"Iowa","Enrollment in Public Elementary and Secondary Schools","Number","2013","502964"
"Iowa","Enrollment in Public Elementary and Secondary Schools","Number","2014","504500"
"Iowa","Enrollment in Public Elementary and Secondary Schools","Number","2015","506800"
"Iowa","Enrollment in Public Elementary and Secondary Schools","Number","2016","508700"
"Iowa","Average Daily Attendance in Public Elementary and Secondary Schools","Number","1990","450224"
"Iowa","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2000","471384"
"Iowa","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2001","462276"
"Iowa","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2002","459761"
"Iowa","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2003","457771"
"Iowa","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2004","457771"
"Iowa","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2005","456559"
"Iowa","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2006","477491"
"Iowa","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2007","481528"
"Iowa","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2008","492922"
"Iowa","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2009","451403"
"Iowa","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2010","455579"
"Iowa","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2011","459613"
"Iowa","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2012","462585"
"Iowa","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2013","471263"
"Iowa","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2014","471430"
"Iowa","Public Elementary and Secondary Teachers","Number","2000","34636"
"Iowa","Public Elementary and Secondary Teachers","Number","2005","35181"
"Iowa","Public Elementary and Secondary Teachers","Number","2007","36089"
"Iowa","Public Elementary and Secondary Teachers","Number","2008","35961"
"Iowa","Public Elementary and Secondary Teachers","Number","2009","35842.15"
"Iowa","Public Elementary and Secondary Teachers","Number","2010","34642.08"
"Iowa","Public Elementary and Secondary Teachers","Number","2011","34658.15"
"Iowa","Public Elementary and Secondary Teachers","Number","2012","35080.24"
"Iowa","Public Elementary and Secondary Teachers","Number","2013","35396.65"
"Iowa","Public Elementary and Secondary Teachers","Number","2014","35684.09"
"Iowa","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2000","14.2937983600878"
"Iowa","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2005","13.7427"
